CLPB_XYLFT,0,01
CLPP_STRMK,0,01
CLPP_SYNWW,0,01
CLPP_XANAC,0,01
CLPP_XANC5,0,01
CLPP_XANC8,0,01
CLPP_XANCB,0,01
CLPP_XANCP,0,01
CLPP_XANOM,0,01
CLPP_XANOP,0,01
CLPP_XANOR,0,01
CLPP_XYLF2,0,01
CLPP_XYLFA,0,01
CLPP_XYLFM,0,01
CLPP_XYLFT,0,01
CLPS_HYPNA,0,01
CLPS_STRM5,0,01
CLPS_STRMK,0,01
CLPS_XANAC,0,01
CLPS_XANC8,0,01
CLPS_XANCP,0,01
CLPS_XANOM,0,01
CLPS_XANOR,0,01
CLPS_XYLF2,0,01
CLPS_XYLFA,0,01
CLPS_XYLFM,0,01
CLPS_XYLFT,0,01
CLPX_HYPNA,0,01
CLPX_STRM5,0,01
CLPX_STRMK,0,01
CLPX_XANAC,0,01
CLPX_XANC5,0,01
CLPX_XANC8,0,01
CLPX_XANCB,0,01
CLPX_XANCP,0,01
CLPX_XANOM,0,01
CLPX_XANOP,0,01
CLPX_XANOR,0,01
CLPX_XYLF2,0,01
CLPX_XYLFA,0,01
CLPX_XYLFM,0,01
CLPX_XYLFT,0,01
CLP_XANAC,0,01
CLP_XANC5,0,01
CLP_XANC8,0,01
CLP_XANCB,0,01
CLP_XANCP,0,01
CLP_XANOM,0,01
CLP_XANOP,0,01
CLP_XANOR,0,01
CNR1A_TAKRU,1,11
CNR1B_TAKRU,1,11
CO8B_PAROL,0,01
CO9_TAKRU,1,00
COAD_STRM5,0,01
COAD_STRMK,0,01
COAD_SYNWW,0,01
COAD_XANAC,0,01
COAD_XANC5,0,01
COAD_XANC8,0,01
COAD_XANCB,0,01
COAD_XANCP,0,01
COAD_XANOM,0,01
COAD_XANOP,0,01
COAD_XANOR,0,01
COAD_XYLF2,0,01
COAD_XYLFA,0,01
COAD_XYLFM,0,01
COAD_XYLFT,0,01
COAE_XANAC,0,01
COAE_XANC5,0,01
COAE_XANC8,0,01
COAE_XANCP,0,01
COAE_XANOM,0,01
COAE_XANOR,0,01
COAE_XYLFA,0,01
COAE_XYLFT,0,01
COAT2_XANCP,0,01
COAT3_XANCP,0,01
COAT_XANCP,0,01
COAX_HYPNA,0,01
COAX_STRM5,0,01
COAX_STRMK,0,01
COAX_SYNWW,0,01
COAX_XANAC,0,01
COAX_XANC5,0,01
COAX_XANC8,0,01
COAX_XANCB,0,01
COAX_XANCP,0,01
COAX_XANOM,0,01
COAX_XANOP,0,01
